id,year,area_title,industry_title,industry_emplvl,total_emplvl,industry_emp_pct,industry_emp_pct_us,region
Colorado 61,2016,Colorado,Educational services,216555,2546921,0.08502619437352002,0.08755302054355873,West
Colorado 62,2016,Colorado,Health care and social assistance,327155,2546921,0.12845117693089028,0.14688652462102536,West
Colorado 71,2016,Colorado,"Arts, entertainment, and recreation",53847,2546921,0.021141998515069763,0.018521478551336172,West
Colorado 72,2016,Colorado,Accommodation and food services,270818,2546921,0.10633152736186163,0.0945335932550212,West
Colorado 81,2016,Colorado,"Other services, except public administration",78699,2546921,0.030899662769281026,0.031206004479150482,West
Colorado 92,2016,Colorado,Public administration,146383,2546921,0.05747449567536645,0.05151236637200357,West
Connecticut 11,2016,Connecticut,"Agriculture, forestry, fishing and hunting",4738,1666198,0.0028435996202132038,0.00892376820506924,Northeast
Connecticut 21,2016,Connecticut,"Mining, quarrying, and oil and gas extraction",556,1666198,3.336938347063194e-4,0.0043254553858676666,Northeast
Connecticut 22,2016,Connecticut,Utilities,7740,1666198,0.0046453062601203455,0.005708358804092,Northeast
Connecticut 23,2016,Connecticut,Construction,63070,1666198,0.037852644163538784,0.04839660784123846,Northeast
Connecticut 31-33,2016,Connecticut,Manufacturing,156719,1666198,0.09405784906715768,0.08702595012420726,Northeast
Connecticut 42,2016,Connecticut,Wholesale trade,62527,1666198,0.03752675252280942,0.041306621477131676,Northeast
Connecticut 44-45,2016,Connecticut,Retail trade,184853,1666198,0.11094299717080443,0.11197946694418438,Northeast
Connecticut 48-49,2016,Connecticut,Transportation and warehousing,53043,1666198,0.031834751932243346,0.040345625336666205,Northeast
Connecticut 51,2016,Connecticut,Information,35399,1666198,0.02124537419922482,0.020727832136308123,Northeast
Connecticut 52,2016,Connecticut,Finance and insurance,107802,1666198,0.0646993934694436,0.041311414756592967,Northeast
Connecticut 53,2016,Connecticut,Real estate and rental and leasing,20588,1666198,0.012356274584413136,0.015298498588386248,Northeast
Connecticut 54,2016,Connecticut,Professional and technical services,97381,1666198,0.05844503474376995,0.0630634226860306,Northeast
Connecticut 55,2016,Connecticut,Management of companies and enterprises,32915,1666198,0.01975455498086062,0.015720060468066278,Northeast
Connecticut 56,2016,Connecticut,Administrative and waste services,89659,1666198,0.05381053152146383,0.06373596913703221,Northeast
Connecticut 61,2016,Connecticut,Educational services,170361,1666198,0.10224535139281166,0.08755302054355873,Northeast
Connecticut 62,2016,Connecticut,Health care and social assistance,284656,1666198,0.17084164066935623,0.14688652462102536,Northeast
Connecticut 71,2016,Connecticut,"Arts, entertainment, and recreation",46273,1666198,0.027771609376556688,0.018521478551336172,Northeast
Connecticut 72,2016,Connecticut,Accommodation and food services,126758,1666198,0.07607619262536626,0.0945335932550212,Northeast
Connecticut 81,2016,Connecticut,"Other services, except public administration",63145,1666198,0.037897656821098094,0.031206004479150482,Northeast
Connecticut 92,2016,Connecticut,Public administration,57671,1666198,0.03461233298803624,0.05151236637200357,Northeast
Delaware 11,2016,Delaware,"Agriculture, forestry, fishing and hunting",0,427467,0,0.00892376820506924,South
Delaware 21,2016,Delaware,"Mining, quarrying, and oil and gas extraction",0,427467,0,0.0043254553858676666,South
Delaware 22,2016,Delaware,Utilities,2157,427467,0.005046003551151317,0.005708358804092,South
Delaware 23,2016,Delaware,Construction,22497,427467,0.05262862396395511,0.04839660784123846,South
Delaware 31-33,2016,Delaware,Manufacturing,25735,427467,0.06020347769535426,0.08702595012420726,South
Delaware 42,2016,Delaware,Wholesale trade,11866,427467,0.027758867936004416,0.041306621477131676,South
Delaware 44-45,2016,Delaware,Retail trade,53694,427467,0.1256096961870741,0.11197946694418438,South
Delaware 48-49,2016,Delaware,Transportation and warehousing,15447,427467,0.036136122788425776,0.040345625336666205,South
Delaware 51,2016,Delaware,Information,4611,427467,0.010786797577356849,0.020727832136308123,South
Delaware 52,2016,Delaware,Finance and insurance,41695,427467,0.09753969312251004,0.041311414756592967,South
Delaware 53,2016,Delaware,Real estate and rental and leasing,5479,427467,0.012817363679535496,0.015298498588386248,South
Delaware 54,2016,Delaware,Professional and technical services,25674,427467,0.06006077662135323,0.0630634226860306,South
Delaware 55,2016,Delaware,Management of companies and enterprises,8645,427467,0.02022378335637605,0.015720060468066278,South
Delaware 56,2016,Delaware,Administrative and waste services,26958,427467,0.06306451726098156,0.06373596913703221,South
Delaware 61,2016,Delaware,Educational services,35133,427467,0.08218880053898897,0.08755302054355873,South
Delaware 62,2016,Delaware,Health care and social assistance,72635,427467,0.16991954934532957,0.14688652462102536,South
Delaware 71,2016,Delaware,"Arts, entertainment, and recreation",9912,427467,0.02318775484423359,0.018521478551336172,South
Delaware 72,2016,Delaware,Accommodation and food services,39617,427467,0.09267849915899941,0.0945335932550212,South
Delaware 81,2016,Delaware,"Other services, except public administration",11749,427467,0.027485162597346697,0.031206004479150482,South
Delaware 92,2016,Delaware,Public administration,13963,427467,0.03266450977502357,0.05151236637200357,South
District of Columbia 22,2016,District of Columbia,Utilities,1986,744889,0.0026661690533757378,0.005708358804092,South
District of Columbia 23,2016,District of Columbia,Construction,15364,744889,0.020625891911412304,0.04839660784123846,South
District of Columbia 31-33,2016,District of Columbia,Manufacturing,4294,744889,0.005764617278547542,0.08702595012420726,South
District of Columbia 42,2016,District of Columbia,Wholesale trade,4986,744889,0.006693614753339088,0.041306621477131676,South
District of Columbia 44-45,2016,District of Columbia,Retail trade,22909,744889,0.03075491784682013,0.11197946694418438,South
District of Columbia 48-49,2016,District of Columbia,Transportation and warehousing,11530,744889,0.015478816306859143,0.040345625336666205,South
District of Columbia 51,2016,District of Columbia,Information,20213,744889,0.027135586644453067,0.020727832136308123,South
District of Columbia 52,2016,District of Columbia,Finance and insurance,17442,744889,0.02341556929958692,0.041311414756592967,South
District of Columbia 53,2016,District of Columbia,Real estate and rental and leasing,12260,744889,0.016458828093850224,0.015298498588386248,South
District of Columbia 54,2016,District of Columbia,Professional and technical services,118510,744889,0.15909752996755222,0.0630634226860306,South
District of Columbia 55,2016,District of Columbia,Management of companies and enterprises,2416,744889,0.003243436270370485,0.015720060468066278,South
District of Columbia 56,2016,District of Columbia,Administrative and waste services,47517,744889,0.06379071244171951,0.06373596913703221,South
District of Columbia 61,2016,District of Columbia,Educational services,46654,744889,0.06263215056203005,0.08755302054355873,South
District of Columbia 62,2016,District of Columbia,Health care and social assistance,70560,744889,0.094725522863138,0.14688652462102536,South
District of Columbia 71,2016,District of Columbia,"Arts, entertainment, and recreation",14539,744889,0.019518344343922384,0.018521478551336172,South
District of Columbia 72,2016,District of Columbia,Accommodation and food services,66377,744889,0.0891099210754891,0.0945335932550212,South
District of Columbia 81,2016,District of Columbia,"Other services, except public administration",69182,744889,0.09287558280495484,0.031206004479150482,South
District of Columbia 92,2016,District of Columbia,Public administration,194900,744889,0.261649722307619,0.05151236637200357,South
Florida 11,2016,Florida,"Agriculture, forestry, fishing and hunting",75026,8307774,0.009030818604357798,0.00892376820506924,South
Florida 21,2016,Florida,"Mining, quarrying, and oil and gas extraction",4176,8307774,5.026617238263824e-4,0.0043254553858676666,South
Florida 22,2016,Florida,Utilities,28924,8307774,0.0034815583572687463,0.005708358804092,South
Florida 23,2016,Florida,Construction,478201,8307774,0.057560665468271044,0.04839660784123846,South
Florida 31-33,2016,Florida,Manufacturing,354863,8307774,0.04271457071412872,0.08702595012420726,South
Florida 42,2016,Florida,Wholesale trade,339736,8307774,0.040893746026312225,0.041306621477131676,South
Florida 44-45,2016,Florida,Retail trade,1104855,8307774,0.13299049781566036,0.11197946694418438,South
Florida 48-49,2016,Florida,Transportation and warehousing,291147,8307774,0.03504512761180071,0.040345625336666205,South
Florida 51,2016,Florida,Information,137979,8307774,0.016608420017203165,0.020727832136308123,South
Florida 52,2016,Florida,Finance and insurance,363509,8307774,0.04375528270268305,0.041311414756592967,South
Florida 53,2016,Florida,Real estate and rental and leasing,182804,8307774,0.02200396881282519,0.015298498588386248,South
Florida 54,2016,Florida,Professional and technical services,531678,8307774,0.06399764846756785,0.0630634226860306,South
Florida 55,2016,Florida,Management of companies and enterprises,100353,8307774,0.012079408996922641,0.015720060468066278,South
Florida 56,2016,Florida,Administrative and waste services,654823,8307774,0.07882051196866935,0.06373596913703221,South
Florida 61,2016,Florida,Educational services,589631,8307774,0.07097340394671305,0.08755302054355873,South
Florida 62,2016,Florida,Health care and social assistance,1158906,8307774,0.13949657272814595,0.14688652462102536,South
Florida 71,2016,Florida,"Arts, entertainment, and recreation",231275,8307774,0.027838383663301384,0.018521478551336172,South
Florida 72,2016,Florida,Accommodation and food services,958853,8307774,0.11541635581324192,0.0945335932550212,South
Florida 81,2016,Florida,"Other services, except public administration",273299,8307774,0.032896778366864575,0.031206004479150482,South
Florida 92,2016,Florida,Public administration,443557,8307774,0.053390595362849305,0.05151236637200357,South
Georgia 11,2016,Georgia,"Agriculture, forestry, fishing and hunting",25168,4262874,0.0059039981008118,0.00892376820506924,South
Georgia 21,2016,Georgia,"Mining, quarrying, and oil and gas extraction",5036,4262874,0.0011813626206169828,0.0043254553858676666,South
Georgia 22,2016,Georgia,Utilities,20064,4262874,0.004706683800647169,0.005708358804092,South
Georgia 23,2016,Georgia,Construction,175684,4262874,0.04121257161248491,0.04839660784123846,South
Georgia 31-33,2016,Georgia,Manufacturing,385905,4262874,0.09052695435051564,0.08702595012420726,South
Georgia 42,2016,Georgia,Wholesale trade,218172,4262874,0.051179556327491736,0.041306621477131676,South
Georgia 44-45,2016,Georgia,Retail trade,490525,4262874,0.11506908250161746,0.11197946694418438,South
Georgia 48-49,2016,Georgia,Transportation and warehousing,215851,4262874,0.05063508797116687,0.040345625336666205,South
Georgia 51,2016,Georgia,Information,113609,4262874,0.026650799437187213,0.020727832136308123,South
Georgia 52,2016,Georgia,Finance and insurance,166143,4262874,0.03897441022183625,0.041311414756592967,South
Georgia 53,2016,Georgia,Real estate and rental and leasing,63845,4262874,0.014976985010582063,0.015298498588386248,South
Georgia 54,2016,Georgia,Professional and technical services,261678,4262874,0.06138534706866776,0.0630634226860306,South
Georgia 55,2016,Georgia,Management of companies and enterprises,67991,4262874,0.015949568295943066,0.015720060468066278,South
Georgia 56,2016,Georgia,Administrative and waste services,322863,4262874,0.07573833990870947,0.06373596913703221,South
Georgia 61,2016,Georgia,Educational services,379916,4262874,0.08912203363270882,0.08755302054355873,South
Georgia 62,2016,Georgia,Health care and social assistance,523538,4262874,0.12281338833847776,0.14688652462102536,South
Georgia 71,2016,Georgia,"Arts, entertainment, and recreation",49994,4262874,0.01172776863683984,0.018521478551336172,South
Georgia 72,2016,Georgia,Accommodation and food services,414928,4262874,0.09733527193156542,0.0945335932550212,South
Georgia 81,2016,Georgia,"Other services, except public administration",105769,4262874,0.02481166461875251,0.031206004479150482,South
Georgia 92,2016,Georgia,Public administration,236635,4262874,0.0555106719082009,0.05151236637200357,South
Hawaii 11,2016,Hawaii,"Agriculture, forestry, fishing and hunting",6024,639861,0.009414544721431686,0.00892376820506924,West
Hawaii 21,2016,Hawaii,"Mining, quarrying, and oil and gas extraction",232,639861,3.6257874757173825e-4,0.0043254553858676666,West
Hawaii 22,2016,Hawaii,Utilities,3773,639861,0.005896593166328312,0.005708358804092,West
Hawaii 23,2016,Hawaii,Construction,38645,639861,0.060395929740990624,0.04839660784123846,West
Hawaii 31-33,2016,Hawaii,Manufacturing,19117,639861,0.02987680136779707,0.08702595012420726,West
Hawaii 42,2016,Hawaii,Wholesale trade,17820,639861,0.02784979862813955,0.041306621477131676,West
Hawaii 44-45,2016,Hawaii,Retail trade,73216,639861,0.11442485164746719,0.11197946694418438,West
Hawaii 48-49,2016,Hawaii,Transportation and warehousing,30321,639861,0.04738685433242532,0.040345625336666205,West
Hawaii 51,2016,Hawaii,Information,8814,639861,0.013774866728867676,0.020727832136308123,West
Hawaii 52,2016,Hawaii,Finance and insurance,15549,639861,0.024300590284452403,0.041311414756592967,West
Hawaii 53,2016,Hawaii,Real estate and rental and leasing,12334,639861,0.019276061519611292,0.015298498588386248,West
Hawaii 54,2016,Hawaii,Professional and technical services,26518,639861,0.041443375983221356,0.0630634226860306,West
Hawaii 55,2016,Hawaii,Management of companies and enterprises,8707,639861,0.013607642909944503,0.015720060468066278,West
Hawaii 56,2016,Hawaii,Administrative and waste services,52226,639861,0.08162085202880001,0.06373596913703221,West
Hawaii 61,2016,Hawaii,Educational services,57431,639861,0.08975543125772628,0.08755302054355873,West
Hawaii 62,2016,Hawaii,Health care and social assistance,78000,639861,0.1219014754767051,0.14688652462102536,West
Hawaii 71,2016,Hawaii,"Arts, entertainment, and recreation",15227,639861,0.0237973559882537,0.018521478551336172,West
Hawaii 72,2016,Hawaii,Accommodation and food services,107380,639861,0.16781769790626402,0.0945335932550212,West
Hawaii 81,2016,Hawaii,"Other services, except public administration",26642,639861,0.041637168072440736,0.031206004479150482,West
Hawaii 92,2016,Hawaii,Public administration,41708,639861,0.06518290691259508,0.05151236637200357,West
Idaho 11,2016,Idaho,"Agriculture, forestry, fishing and hunting",24583,686380,0.03581543751274804,0.00892376820506924,West
Idaho 21,2016,Idaho,"Mining, quarrying, and oil and gas extraction",2367,686380,0.0034485270549841195,0.0043254553858676666,West
Idaho 22,2016,Idaho,Utilities,3665,686380,0.005339607797429995,0.005708358804092,West
Idaho 23,2016,Idaho,Construction,39458,686380,0.05748710626766514,0.04839660784123846,West
Idaho 31-33,2016,Idaho,Manufacturing,63795,686380,0.09294414172907137,0.08702595012420726,West
Idaho 42,2016,Idaho,Wholesale trade,28357,686380,0.041313849471138434,0.041306621477131676,West
Idaho 44-45,2016,Idaho,Retail trade,85174,686380,0.12409161106092835,0.11197946694418438,West
Idaho 48-49,2016,Idaho,Transportation and warehousing,21866,686380,0.03185698884000117,0.040345625336666205,West
Idaho 51,2016,Idaho,Information,9776,686380,0.014242839243567703,0.020727832136308123,West
Idaho 52,2016,Idaho,Finance and insurance,22965,686380,0.033458142719776214,0.041311414756592967,West
Idaho 53,2016,Idaho,Real estate and rental and leasing,7259,686380,0.010575774352399545,0.015298498588386248,West
Idaho 54,2016,Idaho,Professional and technical services,34623,686380,0.05044290334799965,0.0630634226860306,West
Idaho 55,2016,Idaho,Management of companies and enterprises,5295,686380,0.007714385617296541,0.015720060468066278,West
Idaho 56,2016,Idaho,Administrative and waste services,45081,686380,0.06567936128675078,0.06373596913703221,West
Idaho 61,2016,Idaho,Educational services,58763,686380,0.08561292578455083,0.08755302054355873,West
Idaho 62,2016,Idaho,Health care and social assistance,97537,686380,0.14210349951921675,0.14688652462102536,West
Idaho 71,2016,Idaho,"Arts, entertainment, and recreation",11981,686380,0.01745534543547306,0.018521478551336172,West
Idaho 72,2016,Idaho,Accommodation and food services,61876,686380,0.09014831434482357,0.0945335932550212,West
Idaho 81,2016,Idaho,"Other services, except public administration",18249,686380,0.026587313150150064,0.031206004479150482,West
Idaho 92,2016,Idaho,Public administration,43673,686380,0.06362801946443661,0.05151236637200357,West
Illinois 11,2016,Illinois,"Agriculture, forestry, fishing and hunting",18567,5858713,0.003169126052086866,0.00892376820506924,Midwest
Illinois 21,2016,Illinois,"Mining, quarrying, and oil and gas extraction",7995,5858713,0.001364634178188964,0.0043254553858676666,Midwest
Illinois 22,2016,Illinois,Utilities,24317,5858713,0.004150570270296565,0.005708358804092,Midwest
Illinois 23,2016,Illinois,Construction,219831,5858713,0.03752206329274023,0.04839660784123846,Midwest
Illinois 31-33,2016,Illinois,Manufacturing,575596,5858713,0.09824615064776172,0.08702595012420726,Midwest
Illinois 42,2016,Illinois,Wholesale trade,301704,5858713,0.05149663415838939,0.041306621477131676,Midwest
Illinois 44-45,2016,Illinois,Retail trade,617929,5858713,0.10547179901114802,0.11197946694418438,Midwest
Illinois 48-49,2016,Illinois,Transportation and warehousing,289019,5858713,0.049331482870043304,0.040345625336666205,Midwest
Illinois 51,2016,Illinois,Information,110479,5858713,0.018857213179754667,0.020727832136308123,Midwest
Illinois 52,2016,Illinois,Finance and insurance,287638,5858713,0.04909576557172198,0.041311414756592967,Midwest
Illinois 53,2016,Illinois,Real estate and rental and leasing,79643,5858713,0.013593941194934792,0.015298498588386248,Midwest
Illinois 54,2016,Illinois,Professional and technical services,411683,5858713,0.07026850436264756,0.0630634226860306,Midwest
Illinois 55,2016,Illinois,Management of companies and enterprises,94512,5858713,0.016131870600249575,0.015720060468066278,Midwest
Illinois 56,2016,Illinois,Administrative and waste services,428659,5858713,0.07316606906670459,0.06373596913703221,Midwest
Illinois 61,2016,Illinois,Educational services,535203,5858713,0.09135163302930183,0.08755302054355873,Midwest
Illinois 62,2016,Illinois,Health care and social assistance,790823,5858713,0.1349823758221302,0.14688652462102536,Midwest
Illinois 71,2016,Illinois,"Arts, entertainment, and recreation",87847,5858713,0.01499424873688129,0.018521478551336172,Midwest
Illinois 72,2016,Illinois,Accommodation and food services,508481,5858713,0.08679056304686712,0.0945335932550212,Midwest
Illinois 81,2016,Illinois,"Other services, except public administration",202221,5858713,0.03451628369575366,0.031206004479150482,Midwest
Illinois 92,2016,Illinois,Public administration,257999,5858713,0.044036804670240716,0.05151236637200357,Midwest
Indiana 11,2016,Indiana,"Agriculture, forestry, fishing and hunting",15145,2984643,0.00507430871966932,0.00892376820506924,Midwest
Indiana 21,2016,Indiana,"Mining, quarrying, and oil and gas extraction",5906,2984643,0.0019787961240255534,0.0043254553858676666,Midwest
Indiana 22,2016,Indiana,Utilities,15556,2984643,0.0052120136311109904,0.005708358804092,Midwest
Indiana 23,2016,Indiana,Construction,131686,2984643,0.044121189703425163,0.04839660784123846,Midwest
Indiana 31-33,2016,Indiana,Manufacturing,522596,2984643,0.17509497785832343,0.08702595012420726,Midwest
Indiana 42,2016,Indiana,Wholesale trade,118147,2984643,0.039584968788561985,0.041306621477131676,Midwest
Indiana 44-45,2016,Indiana,Retail trade,332366,2984643,0.11135871191294905,0.11197946694418438,Midwest
Indiana 48-49,2016,Indiana,Transportation and warehousing,139697,2984643,0.04680526280697558,0.040345625336666205,Midwest
Indiana 51,2016,Indiana,Information,38951,2984643,0.013050472033003612,0.020727832136308123,Midwest
Indiana 52,2016,Indiana,Finance and insurance,96801,2984643,0.03243302465319973,0.041311414756592967,Midwest
Indiana 53,2016,Indiana,Real estate and rental and leasing,34527,2984643,0.011568217706439263,0.015298498588386248,Midwest
Indiana 54,2016,Indiana,Professional and technical services,112938,2984643,0.03783970143162851,0.0630634226860306,Midwest
Indiana 55,2016,Indiana,Management of companies and enterprises,34563,2984643,0.011580279450507146,0.015720060468066278,Midwest
Indiana 56,2016,Indiana,Administrative and waste services,186589,2984643,0.06251635455228649,0.06373596913703221,Midwest
Indiana 61,2016,Indiana,Educational services,250128,2984643,0.08380499778365452,0.08755302054355873,Midwest
Indiana 62,2016,Indiana,Health care and social assistance,424657,2984643,0.14228066807320006,0.14688652462102536,Midwest
Indiana 71,2016,Indiana,"Arts, entertainment, and recreation",42378,2984643,0.014198683058576855,0.018521478551336172,Midwest
Indiana 72,2016,Indiana,Accommodation and food services,266651,2984643,0.08934100326236673,0.0945335932550212,Midwest
Indiana 81,2016,Indiana,"Other services, except public administration",86870,2984643,0.029105658532695537,0.031206004479150482,Midwest
Indiana 92,2016,Indiana,Public administration,128336,2984643,0.04299877740821934,0.05151236637200357,Midwest
Iowa 11,2016,Iowa,"Agriculture, forestry, fishing and hunting",19763,1536222,0.012864677110469711,0.00892376820506924,Midwest
Iowa 21,2016,Iowa,"Mining, quarrying, and oil and gas extraction",2186,1536222,0.0014229714194953593,0.0043254553858676666,Midwest
Iowa 22,2016,Iowa,Utilities,6471,1536222,0.0042122818186434,0.005708358804092,Midwest
Iowa 23,2016,Iowa,Construction,82148,1536222,0.05347404216317694,0.04839660784123846,Midwest
Iowa 31-33,2016,Iowa,Manufacturing,213752,1536222,0.13914134806037148,0.08702595012420726,Midwest
Iowa 42,2016,Iowa,Wholesale trade,66771,1536222,0.043464421157879525,0.041306621477131676,Midwest
Iowa 44-45,2016,Iowa,Retail trade,182638,1536222,0.11888776491939317,0.11197946694418438,Midwest
Iowa 48-49,2016,Iowa,Transportation and warehousing,66646,1536222,0.0433830527098297,0.040345625336666205,Midwest
Iowa 51,2016,Iowa,Information,23027,1536222,0.014989370025946771,0.020727832136308123,Midwest
Iowa 52,2016,Iowa,Finance and insurance,93969,1536222,0.061168893558352894,0.041311414756592967,Midwest
Iowa 53,2016,Iowa,Real estate and rental and leasing,14387,1536222,0.009365182896742789,0.015298498588386248,Midwest
Iowa 54,2016,Iowa,Professional and technical services,52044,1536222,0.03387791608244121,0.0630634226860306,Midwest
Iowa 55,2016,Iowa,Management of companies and enterprises,19050,1536222,0.012400551482793502,0.015720060468066278,Midwest
Iowa 56,2016,Iowa,Administrative and waste services,67754,1536222,0.044104302633343355,0.06373596913703221,Midwest
Iowa 61,2016,Iowa,Educational services,148706,1536222,0.09679981148557956,0.08755302054355873,Midwest
Iowa 62,2016,Iowa,Health care and social assistance,221104,1536222,0.14392711470087005,0.14688652462102536,Midwest
Iowa 71,2016,Iowa,"Arts, entertainment, and recreation",21442,1536222,0.013957618104674975,0.018521478551336172,Midwest
Iowa 72,2016,Iowa,Accommodation and food services,123067,1536222,0.08011016636918362,0.0945335932550212,Midwest
Iowa 81,2016,Iowa,"Other services, except public administration",44224,1536222,0.02878750597244409,0.031206004479150482,Midwest
Iowa 92,2016,Iowa,Public administration,67070,1536222,0.04365905448561471,0.05151236637200357,Midwest
Kansas 11,2016,Kansas,"Agriculture, forestry, fishing and hunting",12278,1365536,0.008991341129051157,0.00892376820506924,Midwest
Kansas 21,2016,Kansas,"Mining, quarrying, and oil and gas extraction",6838,1365536,0.005007557471937759,0.0043254553858676666,Midwest
Kansas 22,2016,Kansas,Utilities,8644,1365536,0.006330115061045626,0.005708358804092,Midwest
Kansas 23,2016,Kansas,Construction,62048,1365536,0.04543856771260516,0.04839660784123846,Midwest
Kansas 31-33,2016,Kansas,Manufacturing,160301,1365536,0.11739053382701005,0.08702595012420726,Midwest
Kansas 42,2016,Kansas,Wholesale trade,59726,1365536,0.04373813652660933,0.041306621477131676,Midwest
Kansas 44-45,2016,Kansas,Retail trade,150380,1365536,0.11012525484498395,0.11197946694418438,Midwest
Kansas 48-49,2016,Kansas,Transportation and warehousing,53009,1365536,0.03881918894851546,0.040345625336666205,Midwest
Kansas 51,2016,Kansas,Information,22452,1365536,0.016441895343659925,0.020727832136308123,Midwest
Kansas 52,2016,Kansas,Finance and insurance,58670,1365536,0.04296481381669908,0.041311414756592967,Midwest
Kansas 53,2016,Kansas,Real estate and rental and leasing,15618,1365536,0.01143726712441122,0.015298498588386248,Midwest
Kansas 54,2016,Kansas,Professional and technical services,73686,1365536,0.05396122841140768,0.0630634226860306,Midwest
Kansas 55,2016,Kansas,Management of companies and enterprises,24434,1365536,0.017893340051086167,0.015720060468066278,Midwest
Kansas 56,2016,Kansas,Administrative and waste services,80925,1365536,0.0592624434654231,0.06373596913703221,Midwest
Kansas 61,2016,Kansas,Educational services,135298,1365536,0.09908050758090596,0.08755302054355873,Midwest
Kansas 62,2016,Kansas,Health care and social assistance,198485,1365536,0.14535317999671923,0.14688652462102536,Midwest
Kansas 71,2016,Kansas,"Arts, entertainment, and recreation",16948,1365536,0.012411243643521665,0.018521478551336172,Midwest
Kansas 72,2016,Kansas,Accommodation and food services,110694,1365536,0.081062674290535,0.0945335932550212,Midwest
Kansas 81,2016,Kansas,"Other services, except public administration",33662,1365536,0.02465112600473367,0.031206004479150482,Midwest
Kansas 92,2016,Kansas,Public administration,81440,1365536,0.0596395847491388,0.05151236637200357,Midwest
Kentucky 11,2016,Kentucky,"Agriculture, forestry, fishing and hunting",8358,1859208,0.004495462584068055,0.00892376820506924,South
Kentucky 21,2016,Kentucky,"Mining, quarrying, and oil and gas extraction",10287,1859208,0.005533001148876296,0.0043254553858676666,South
Kentucky 22,2016,Kentucky,Utilities,12562,1859208,0.006756640461960147,0.005708358804092,South
Kentucky 23,2016,Kentucky,Construction,76900,1859208,0.04136169809940577,0.04839660784123846,South
Kentucky 31-33,2016,Kentucky,Manufacturing,248061,1859208,0.13342294138149147,0.08702595012420726,South
Kentucky 42,2016,Kentucky,Wholesale trade,75658,1859208,0.040693671713977135,0.041306621477131676,South
Kentucky 44-45,2016,Kentucky,Retail trade,215360,1859208,0.11583426921570905,0.11197946694418438,South
Kentucky 48-49,2016,Kentucky,Transportation and warehousing,106387,1859208,0.057221677187275444,0.040345625336666205,South
Kentucky 51,2016,Kentucky,Information,25540,1859208,0.013737032112598482,0.020727832136308123,South
Kentucky 52,2016,Kentucky,Finance and insurance,73767,1859208,0.039676571959673154,0.041311414756592967,South
Kentucky 53,2016,Kentucky,Real estate and rental and leasing,19198,1859208,0.010325902212124732,0.015298498588386248,South
Kentucky 54,2016,Kentucky,Professional and technical services,75798,1859208,0.04076897259478229,0.0630634226860306,South
Kentucky 55,2016,Kentucky,Management of companies and enterprises,20888,1859208,0.01123489141612988,0.015720060468066278,South
Kentucky 56,2016,Kentucky,Administrative and waste services,121280,1859208,0.0652320773146415,0.06373596913703221,South
Kentucky 61,2016,Kentucky,Educational services,165028,1859208,0.08876252683938538,0.08755302054355873,South
Kentucky 62,2016,Kentucky,Health care and social assistance,269096,1859208,0.14473689872246678,0.14688652462102536,South
Kentucky 71,2016,Kentucky,"Arts, entertainment, and recreation",24543,1859208,0.013200782268578879,0.018521478551336172,South
Kentucky 72,2016,Kentucky,Accommodation and food services,171960,1859208,0.09249099616610944,0.0945335932550212,South
Kentucky 81,2016,Kentucky,"Other services, except public administration",46982,1859208,0.025269899871343066,0.031206004479150482,South
Kentucky 92,2016,Kentucky,Public administration,90901,1859208,0.0488923240433561,0.05151236637200357,South
Louisiana 11,2016,Louisiana,"Agriculture, forestry, fishing and hunting",9547,1902337,0.005018564008374962,0.00892376820506924,South
Louisiana 21,2016,Louisiana,"Mining, quarrying, and oil and gas extraction",35863,1902337,0.018852075105514954,0.0043254553858676666,South
Louisiana 22,2016,Louisiana,Utilities,13476,1902337,0.007083918359365349,0.005708358804092,South
Louisiana 23,2016,Louisiana,Construction,143870,1902337,0.07562803015448892,0.04839660784123846,South
Louisiana 31-33,2016,Louisiana,Manufacturing,135882,1902337,0.07142898445438427,0.08702595012420726,South
Louisiana 42,2016,Louisiana,Wholesale trade,70495,1902337,0.037057051405718335,0.041306621477131676,South
Louisiana 44-45,2016,Louisiana,Retail trade,235728,1902337,0.12391495302882717,0.11197946694418438,South
Louisiana 48-49,2016,Louisiana,Transportation and warehousing,78566,1902337,0.041299727650779015,0.040345625336666205,South
Louisiana 51,2016,Louisiana,Information,26962,1902337,0.014173093410894073,0.020727832136308123,South
Louisiana 52,2016,Louisiana,Finance and insurance,56472,1902337,0.029685591985016326,0.041311414756592967,South
Louisiana 53,2016,Louisiana,Real estate and rental and leasing,31485,1902337,0.01655069527638899,0.015298498588386248,South
Louisiana 54,2016,Louisiana,Professional and technical services,88730,1902337,0.04664262956563427,0.0630634226860306,South
Louisiana 55,2016,Louisiana,Management of companies and enterprises,23343,1902337,0.012270696516968339,0.015720060468066278,South
Louisiana 56,2016,Louisiana,Administrative and waste services,102702,1902337,0.05398727985630306,0.06373596913703221,South
Louisiana 61,2016,Louisiana,Educational services,164817,1902337,0.0866392232291124,0.08755302054355873,South
Louisiana 62,2016,Louisiana,Health care and social assistance,298940,1902337,0.15714355553195886,0.14688652462102536,South
Louisiana 71,2016,Louisiana,"Arts, entertainment, and recreation",37436,1902337,0.01967895278281398,0.018521478551336172,South
Louisiana 72,2016,Louisiana,Accommodation and food services,202445,1902337,0.1064191045014632,0.0945335932550212,South
Louisiana 81,2016,Louisiana,"Other services, except public administration",48221,1902337,0.025348295281014878,0.031206004479150482,South
